






PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3346;"Iglesia San Pedro el Viejo";"";"";"";"Metro: La Latina (Línea 5) Tirso de Molina (Línea 1)  Bus: 3, 17, 31, 50, 65, 148";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f35013db5b71c010VgnVCM1000000b205a0aRCRD";"NUNCIO";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439762";"4473863";"40.41320112124687";"-3.71000286701288";"913 651 284";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4280;"Instituto Cervantes";"El antiguo Banco Español del Río de la Plata eligió para su construcción el solar en el que estuvo situado el palacio de Casa Irujo y seleccionó a dos arquitectos de la época, Palacios y Otamendi. Para algunos autores es su mejor edificio, dentro de ese característico estilo grandioso y monumental que incorpora los órdenes clásicos con vigor, rotundidad y correcta modulación y los conjuga con la innovación de las superficies lisas de grandes vanos acristalados. En el chaflán, un grupo de cariátides preside la entrada. Ese mismo argumento de monumentalidad fue el que se utilizó para conceder la licencia constructiva, pues el exceso de altura (25 metros en vez de los 18 permitidos) retrasó el permiso para iniciar las obras. La gran carga simbólica del edificio se subrayaba en el patio central de operaciones, que abarcaba la altura de todas las plantas y se remataba con una magnífica cúpula vidriera. En torno a él se abrían perimetralmente las distintas dependencias bancarias, conjugando asimismo modernidad y monumentalidad en los elementos constructivos. Ese grandioso espacio central se perdió con la reforma y ampliación de la década de 1940, en la que se añadió un nuevo edificio por la calle del Barquillo y se cambió por completo el interior. La fachada de esta ampliación aspira a repetir el esquema de Palacios y Otamendi sin mimetizarlo.";"Registro:    Laborales de 8,30 a 14,30 horas.    Biblioteca:    Lunes a viernes de 9 a 15 horas.  Cerrada del 26 de marzo al 2 de abril, del 24 de diciembre al 4 de enero y durante el mes de agosto.";"";"Metro: Banco de España (línea 2).  Bus: 5, 9, 51, 52, 53, 146,150,1, 2, 74, 15, 20, 203, 46, M2.  Bicimad: Estación 20 (calle Alcalá 49).";"El Instituto Cervantes es la institución pública creada por España en 1991 para promover universalmente la enseñanza, el estudio y el uso del español y contribuir a la difusión de las culturas hispánicas en el exterior. Está presente en 87 centros distribuidos en 44 países por los cinco continentes.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e6c50a47f441f010VgnVCM2000000c205a0aRCRD";"ALCALA";"CALLE";"V";"49";"";"";"";"Biblioteca, entrada por Calle Barquillo 6";"MADRID";"MADRID";"28014";"JUSTICIA";"CENTRO";"441121";"4474731";"40.419245261976";"-3.6953321647484363";"914 367 600";"914 367 691";"informa@cervantes.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
6619;"Istituto Italiano di Cultura de Madrid";"Descripción monumental:  el Palacio de Abrantes inicia su construcción en 1652, aunque las reformas más importantes se acometen en el siglo  XIX  por Aníbal Alvárez Bouquel. Su estilo sigue criterios italianizantes, reflejados en los detalles neorrenacentistas del exterior, semejando los palacios italianos del siglo  XVI.";"Invierno: de lunes a viernes de 9 a 18 horas  Verano: de 9 a 14 horas";"Actividades culturales  Cursos de italiano";"Metro: Opera (líneas 2 y 5)  Bus: 3, 31, 50, 65, 148";"Objetivo : promover y difundir la lengua y la cultura italianas en España a través de la organización de actividades culturales para favorecer la circulación de las ideas, de las artes y de las ciencias.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4e42be9971c010VgnVCM1000000b205a0aRCRD";"MAYOR";"CALLE";"V";"86";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439527";"4474090";"40.41523808103924";"-3.7127823633086336";"915 475 205 (Centralita)                 
";"915 422 213";"iicmadrid@esteri.it";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
94391;"Jardines del Campo del Moro";"Jardín declarado Histórico Artístico en 1931. Los jardines salvan un pronunciado desnivel que comunica el Palacio Real con las riberas del Río Manzanares.  Este parque se incluye entre las visitas recomendadas a turistas que visitan la ciudad, según la  web oficial de turismo de Madrid .  El parque es accesible a personas con movilidad reducida en las partes principales del mismo.";"Horario de invierno (octubre a marzo): todos los días de 10 a 18 horas  Horario de verano (abril a septiembre): todos los días 10 a 20 horas";"Los Jardines del Moro dependen de Patrimonio Nacional, para más información puede acceder a través del enlace adjunto:    Palacio Real";"Metro: Ópera (líneas 2, 5, ramal), Principe Pío (líneas 6, 10, ramal)  Bus: 25, 33, 39, 41, 46, 62, 75, 138, 148, C  Renfe: Príncipe Pío";"Descripción monumental   En el trazado inicial, sus paseos principales se realizaron durante el reinado de Isabel  II  y fueron proyectados en 1844 por el arquitecto mayor de Palacio, Narciso Pascual y Colomer, siguiendo un diseño formalista con ejes y paseos regulares. Durante esta etapa se instalaron las fuentes de los Tritones, procedente del Jardín de la Isla en Aranjuez, y la Fuente de las Conchas, trasladada desde el Palacio del Infante don Luis en Boadilla del Monte.  Debido al deterioro sufrido tras la revolución de 1868, se inició un nuevo proyecto de jardín durante la Regencia de María Cristina de de Habsburgo en 1890, dirigidas las obras por el jardinero Ramón Oliva según las corrientes paisajista y romántica acorde al gusto de la época: trazados de paseos curvilíneos con suaves pendientes y una gran plantación de árboles y arbustos. Se instalaron pabellones de recreo, bancos y columpios. Destacan el Chalet de la Reina, de estilo Alpino, el Chalet de Corcho y la Casa del Jardinero, así como la decoración de rocalla en la gruta que comunicaba con los Jardines de la Casa de Campo, cuyo diseño original es del arquitecto Juan de Villanueva.  Durante la guerra Civil sufrió importantes daños lo que obligó a una nueva campaña de acondicionamiento y realización de nuevas plantaciones conformando su diseño actual. Se crearon nuevas infraestructuras que permitían la visita del público y se instaló el Museo de Carruajes en las proximidades, actualmente destinado a otros usos.   Especies predominantes:  Destacan los ejemplares de arbolado muy longevos, incluido en el Catálogo de Árboles ejemplares de la Comunidad de Madrid. Uno de los de mejor porte es el gran ejemplar de Pinus halepensis que podremos observar en el Paseo de Damas, con más de 30 metros de altura.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb3a34c0e2c5f010VgnVCM2000000c205a0aRCRD";"VIRGEN DEL PUERTO";"PASEO";"S/N";"0";"";"";"";"En las proximidades de la Glorieta de San Vicente";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"438920";"4474511";"40.41898630733354";"-3.719976836914711";"914 548 800 (Información de Palacio Real)               
";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
5853414;"Ministerio de Hacienda. Sede calle Alcalá";"Edificio declarado bien de interés cultural, con categoría de monumento.  Construido por Francisco Sabatini en 1769 para Real Casa de Aduanas. Es uno de los primeros edificios neoclásicos de Madrid. Destaca su fachada romana y escalera que forma el núcleo del edificio, lugar de intersección de toda la circulación dentro de la organización de los tres patios.";"";"";"Metro: Sol (líneas 1, 2, 3), Sevilla (línea 5)  Bus: 15, 20, 5, 150, 51, 51, 52, 53, M1, 3  Renfe: Sol  BICIMAD: Estación 1 a y b (Plaza Puerta del Sol, 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2828cbfc0ab0c210VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28014";"SOL";"CENTRO";"440515";"4474333";"40.417489335230385";"-3.7011604823997892";"915 958 000";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4;"Ministerio de Justicia";"Edificio construido por el arquitecto Evaristo del Castillo para la Marquesa de Sonora en 1797, sobre el solar donde se encontraba la casa de Don Bernardo Grimaldo, destruida en un incendio en 1789. En 1851 pasa a ser propiedad del Estado y entre 1942 y 1947 es transformado por Javier Barroso, que le da el estilo nacionalista - herreriano, introduciendo las torres con sus chapiteles y revistiendo éstas con piedra.";"";"";"Metro: Noviciado (línea 2), Plaza de España (líneas 3, 10)  Bus: M2, 3, 147  BICIMAD: Estación 16 (calle San Bernardo, 22)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98fb29ea9281c010VgnVCM1000000b205a0aRCRD";"SAN BERNARDO";"CALLE";"V";"45";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439981";"4475074";"40.42412618887789";"-3.707536103996874";"918 372 295 / 902 007 214";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3364;"Monasterio de Benedictinas";"";"";"";"Metro: Noviciado (línea 2), Gran Vía (línea 1, 5), Callao (línea 3, 5), Tribunal (línea 1, 10)  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 146, 148, M2, 147, 148";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b90013db5b71c010VgnVCM1000000b205a0aRCRD";"SAN ROQUE";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440236";"4474926";"40.422820373636355";"-3.704504689941362";"915 317 999";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3348;"Monasterio de las Descalzas Reales";"Convento fundado por la Princesa Juana de Austria, transformando un antiguo palacio de su madre Isabel de Portugal.";"Sólo con visita guiada  .     De martes a sábado de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos, de 10 a 15 horas. Cerrado los lunes  Cierre taquillas y acceso al Monasterio una hora antes";"";"Metro: Callao (líneas 3, 5) , Santo Domingo (línea 2) , Sol (líneas 1, 2, 3) Gran Vía (líneas 1, 5)  Bus: 1, 2, 3, 5, 15, 20, 25, 39, 40, 44, 46, 50, 51, 52, 53, 74, 75, 133, 146, 147, 148, 149, 150, 202";"Aperturas extraordinarias para 2018    2 de mayo abierto hasta las 15:00  15 de mayo abierto hasta las 15:00  15 de agosto abierto hasta las 15:00  12 de octubre abierto hasta las 15:00  1 de noviembre abierto hasta las 15:00  9 de noviembre abierto hasta las 15:00  6 de diciembre abierto hasta las 15:00  8 de diciembre abierto hasta las 15:00    Días de cierre para 2018    1 de enero: cerrado en jornada completa  6 de enero: cerrado en jornada completa  28 de marzo: cerrado en jornada completa  29 de marzo: cerrado en jornada completa  30 de marzo: cerrado en jornada completa  31 de marzo: cerrado en jornada completa  1 de mayo: cerrado en jornada completa  24 de diciembre: cerrado en jornada completa  25 de diciembre: cerrado en jornada completa  31 de diciembre: cerrado en jornada completa   Además de los cierres ya previstos, puede haber cierres adicionales motivados también por la celebración de actos oficiales";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12e113db5b71c010VgnVCM1000000b205a0aRCRD";"DESCALZAS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440087";"4474418";"40.418233359889484";"-3.706213134639163";"914 548 700                                                             
";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4539061;"Monumento Homenaje a las Víctimas del 11 de marzo";"";"De martes a domingos, de 11 a 14 horas y de 17 a 19 horas. Lunes Cerrado.";"Acceso para personas discapacitadas";"";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7ae4134fcbf41110VgnVCM1000000b205a0aRCRD";"Emperador Carlos V";"GLORIETA";"V";"";"";"";"";"semiesquina ALFONSO XII. Entrada por la Estación de Renfe de Atocha";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441623";"4473450";"40.40774080279238";"-3.6892974870165984";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2071;"Museo de Escultura al Aire Libre de la Castellana";"El Museo de Escultura al Aire Libre de La Castellana, está situado bajo el paso elevado que une las calles de Juan Bravo y Eduardo Dato, contiene una excelente colección de escultura abstracta española.";"Entrada libre. Espacio urbano abierto  Abierto 24 horas al día los 365 días del año.";"";"Transporte público más próximo   Metro: Rubén Darío (línea 5)  Bus: 5, 14, 27, 45, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eca9ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"40";"";"";"";"";"MADRID";"MADRID";"28046";"CASTELLANA";"SALAMANCA";"441678";"4476070";"40.433219398671156";"-3.6876122680805956";"";"";"mmacmdifusion@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2054;"Museo de Historia de Madrid";"Creado como Museo Municipal en 1929 y rebautizado como Museo de Historia de Madrid en 2007, tras una profunda remodelación, el año 2014 reabre sus puertas con un montaje moderno y una puesta al día de sus colecciones.";"De martes a domingos de 10 a 20 horas.     Cerrado    Todos los lunes y los días 1 y 6 de enero, 1 de mayo,  24, 25 y 31 de diciembre.    El desalojo de las salas se hará diez minutos antes del cierre.";"Biblioteca de investigación  Servicio de documentación  Guardarropa  Zona wifi";"Metro:  Tribunal, Bilbao y Alonso Martínez.  Bus:  3, 21, 37, 40, 147 y 149.  Aparcamiento público:  Barceló.";"Accesibilidad física:    Rampa de acceso a la entrada.  Ascensores.  Aseos adaptados.  Silla de ruedas.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD";"FUENCARRAL";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440550";"4475251";"40.42577054821346";"-3.700845660719608";"917 011 863";"";"smuseosm@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2114;"Museo de la Real Academia de Bellas Artes de San Fernando";"Construido inicialmente para palacio de Don Juan de Goyeneche, el edificio fue adquirido por la Academia de Bellas Artes en 1773 y reformado bajo la dirección de Fernando Chueca Goitia en 1973 y la fachada por Diego de Villanueva en 1774.";"Colección permanente:   De martes a domingos y festivos de 10 a 15 horas  Cerrado: todos los lunes y el mes de agosto   Exposiciones temporales: consultar el apartado específico de la exposición temporal.  Días cerrados: 1 y 6 de enero; 1 y 30 de mayo; 9 de noviembre; 24, 25 y 31 de diciembre.   En periodos vacacionales pueden sufrir cambios.";"Sala de exposiciones - Accesible a personas con minusvalía (física).";"Metro: Sol (líneas 1, 2, 3), Sevilla (línea 2)  Bus: 3, 5, 9, 15, 20, 46, 51, 52, 53, 150  Renfe Cercanías: Sol";"Visitas guiadas (no grupos):  25 personas máximo.   Martes, jueves y viernes  no festivos  a las 11 horas, excepto Navidad, Semana Santa y agosto.    Visitas para grupos (8 a 14 personas) y privadas:  jueves no festivos a las 11:30 horas.   Gratuitas y guiadas a los centros escolares y asociaciones a cargo de voluntarios culturales del Museo.    Previa solicitud:    Visitas de grupo:  museo.visitas@rabasf.org   Visitas privadas a museo cerrado:   actos.culturales@rabasf.org    Cumplimentando formulario de petición de reservas en la web     Información para la visita:    Por seguridad está prohibido el acceso con mochilas, bolsos o carteras grandes, paraguas, comida, etc. que deberán depositarse en taquilla  No está permitido el uso de los teléfonos móviles  Una silla de ruedas y un ascensor están a disposición del visitante que los solicite  Se permiten tomas fotográficas con cámara o videocámara pequeña sin flash ni trípode   La Academia no tiene cafetería. La entrada con fecha del día es válida hasta 15 minutos antes del cierre";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=924aef4d7f71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28014";"SOL";"CENTRO";"440558";"4474350";"40.41765456031193";"-3.7006553517170633";"915 240 864 (Centralita)                                                    
";"915 241 034";"museo@rabasf.org";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2066;"Museo del Ferrocarril de Madrid";"Edificio de caracter monumental. Construido como cabecera de la línea Madrid - Extremadura - Portugal en el año 1880 por E. Cachelievre.";"Del 1 de enero al 31 de mayo y del 1 de octubre al 31 de diciembre:    Lunes a viernes, de 9:30 a 15 horas.  Sábado, domingo y festivos de 10 a 19 horas    Del 1 de junio al 30 de septiembre   Lunes a domingo, de 10 a 15 horas.   Cerrado: 25 de diciembre, 1 y 6 de enero.";"Tienda  Teatro  Librería  Cafetería  Archivo y Biblioteca  Parque ferroviario  Salas de Tracción, de Modelismo Ferroviario, de Infraestructura y de Relojes    Actividades    Tren de jardín:  todos los domingos, de 11.30 a 14 horas (excepto julio y agosto).    Teatro familiar:  sábados, domingos y festivos, a las 13 horas (excepto julio y agosto)   Feria de coleccionismo 'La Estación' : primer sábado de cada mes (excepto agosto), de 10 a 19 horas. Junio y julio de 10 a 15 horas.   Mercadillo de Modelismo : primer domingo de cada mes, de 10 a 15 horas (excepto agosto).   Mercado de Motores : segundo sábado y domingo del mes, de 11 a 21 horas (excepto agosto). El Museo cierra en su actividad ordinaria y el acceso es gratuito.";"Metro: Delicias (línea 3)  Bus: 8, 19, 45, 47, 59, 85, 86  Renfe: Delicias";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=091c4291ae91f010VgnVCM2000000c205a0aRCRD";"DELICIAS";"PASEO";"V";"61";"";"";"";"";"MADRID";"MADRID";"28045";"DELICIAS";"ARGANZUELA";"441124";"4472418";"40.400281290485566";"-3.693817192160563";"915 390 085                                                                                
";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2053;"Museo Lázaro Galdiano";"";"Martes a sábados de 10 a 16:30 horas.  Domingos de 10 a 15 horas.  Cerrado todos los lunes, y 6 de enero; 29 y 30 de marzo; 1 y 2 de mayo; 15 de agosto; 1 de noviembre y 24, 25 y 31 de diciembre de 2018.  Grupos y visitas guiadas consultar.";"";"Metro: Gregorio Marañón (línea 7 y 10).  Bus: 7, 9, 12, 14, 16, 19, 27, 40, 61, 145, 150.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d1aef4d7f71c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"122";"";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441802";"4476460";"40.436750328725985";"-3.6861980129207894";"915 616 084";"915 617 793";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2055;"Museo Nacional de Artes Decorativas";"Inaugurado en 1912, su sede es un típico palacete madrileño del último tercio del siglo XIX. El museo posee muebles, cerámicas, vidrios, joyas, tejidos, arte oriental, y hasta 30 000 objetos distintos que a lo largo de la historia han servido para embellecer las casas, palacios y los monumentos de distintas culturas.  El museo posee muestras como el Jarrón de Sevres regalo de Napoleón III, la Cocina Valenciana del siglo XVIII compuesta por más de 1500 azulejos de Manises, la Mesa de plata del siglo XVI o la colección de alfombras españolas de los siglos XV al XVII.";"Colección permanente:    Martes a sábados de 9:30 a 15 horas.  Domingo y festivos: de 10 a 15 horas.  Jueves tarde de 17 a 20 horas.   Cerrado:   todos los lunes del año, 1 y 6 de enero, 1 y 15 de mayo, 24, 25 y 31 de diciembre.";"";"Metro: Retiro (línea 2).  Bus: 1, 2, 9, 10, 14, 15, 19, 20, 27,  28, 34, 37, 45 51, 52, 74, 146, 203.  Cercanías Renfe: Recoletos (líneas C1, C2, C7, C8 Y C10).";"El Museo dispone de una rampa de acceso al edificio en la C/ Montalbán. Para su uso, es necesario avisar con antelación al personal del Museo. El acceso a las diferentes plantas, puede realizarse mediante ascensor. Debido a las dimensiones del mismo, es necesario emplear en él las sillas de ruedas que el Museo pone a su disposición, previa solicitud.";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=287079262ef5d010VgnVCM1000000b205a0aRCRD";"MONTALBAN";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441483";"4474369";"40.417891279015194";"-3.689754685481908";"915 326 499 / 915 326 845 / 910 505 755 (Reserva actividades infantiles) / 910 505 768 (Biblioteca) 910 505 763 (Atención a investigadores)";"915 232 086";"mnad@mecd.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2056;"Museo Nacional de Ciencias Naturales";"El Museo nacional de Ciencias Naturales (MNCN-CSIC) se fundó en 1771, lo que lo convierte en uno de los museos de historia natural más antiguos del mundo. Con exposiciones permanentes como Biodiversidad, Minerales, Fósiles y Evolución Humana o Fauna del Parque Nacional de la Sierra de Guadarrama, entre otras, este museo pretende acercar las ciencias naturales al público.  Ubicado en el antiguo Palacio de la Industria y de las Artes del Paseo de la Castellana de Madrid. Es un centro de investigación del Consejo Superior de Investigaciones Científicas (CSIC), que custodia colecciones científicas de incalculable valor.";"De martes a viernes de 10 a 17 horas.  Sábados, domingos y festivos de 10 a 20 horas.  Sábados, domingos y festivos de agosto de 10 a 15 horas.       Cerrado : todos los lunes no festivos, 1 y 6 de enero, 1 de mayo y 25 de diciembre.";"Biblioteca de Zoología, Entomología, Econología, Evolución, Geología y Paleontología, Archivo, publicaciones, consulta y asesoramiento científico y técnico, exposiciones permanentes y temporales, actividades culturales, talleres, cursos, sala de proyecciones, librería especializada.";"Metro: Gregorio Marañón (líneas 7, 10)  Bus: 7, 12, 14, 27, 40, 45, 147, 150";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8edbef4d7f71c010VgnVCM1000000b205a0aRCRD";"JOSE GUTIERREZ ABASCAL";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28006";"EL VISO";"CHAMARTIN";"441463";"4476870";"40.44042007613476";"-3.690220716379925";"914 111 328 (centralita)";"915 645 078";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2099;"Museo Nacional Thyssen-Bornemisza";"El Palacio donde se ubica la colección fue el antiguo palacio del duque de Villahermosa. Edificación neoclásica. Posteriormente se adapta como entidad bancaria perdiento sus espacios interiores. Más tarde, pasó a formar parte de los edificios del Museo del Prado. Desde principios de los 90 alberga la Colección Thyssen. El museo ofrece un recorrido por la historia de la pintura europea desde sus inicios en el siglo  XIII , hasta finales del siglo  XX.";"Colecciones permanentes:   lunes de 12 a 16 horas (acceso gratuito gracias al patrocinio de MasterCard). Martes a domingos de 10 a 19 horas.    Exposiciones temporales : consultar horario específico en Museo.  Último acceso 1 hora antes del cierre. El desalojo de todas las salas tendrá lugar 5 minutos antes del cierre.   Avisos y aperturas extraordinarias:  los días 1 de enero, 1 de mayo y 25 de diciembre el Museo permanecerá cerrado. El 24 y el 31 de diciembre el horario de apertura del Museo será de 10 a 15 horas.";"Accesible a personas con discapacidad (física y sensorial)   Folleto y señalización en braille para invidentes  Librería  Tienda  Cafetería  Restaurante  Guardarropa  Servicio de venta anticipada en las taquillas  Servicio de Audio Guía";"Metro: Banco de España (línea 2).  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 41, 51, 52, 53, 74, 146 y 150.  Cercanías Renfe: Recoletos.";"Arquitecto: Antonio López Aguado (1805 - 1806)  Adecuación: Rafael Moneo (1989 - 1992)  Ampliación: BOPBAA (1999 - 2004)";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b8079262ef5d010VgnVCM1000000b205a0aRCRD";"PRADO";"PASEO";"V";"8";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"441058";"4474164";"40.41600553697803";"-3.694744831131079";"917 911 370                                                                                                                                                                                                                        
";"";"cav@museothyssen.org";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
20484;"Palacio de Buenavista. Cuartel General del Ejército de Tierra";"El actual Cuartel General del Ejército está formado por un conjunto de edificios entre los cuales destaca por su importancia y tamaño el palacio de Buenavista. Fue construido por el duodécimo duque de Alba, que compró en 1769 una finca situada en el lugar conocido como Altillo de Buenavista, que había tenido varios propietarios, entre ellos la Corona.  En 1847 se amplía con un nuevo cuerpo que se destina a Ministerio de la Guerra. El grupo escultórico de la fachada es obra de Aniceto Marías.";"Relevo de la Guardia: último viernes de cada mes, a las 11 horas en la fachada de la calle de Alcalá.";"";"Metro: Banco de España (línea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 45, 51, 52, 53, 74, 146, 150, 203  BICIMAD: Estación 86 (Paseo del Prado, 1)";"Toda la información en la  página web  de Monumentamadrid";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9c292355c51c010VgnVCM2000000c205a0aRCRD";"CIBELES";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28014";"JUSTICIA";"CENTRO";"441152";"4474568";"40.419660627134164";"-3.6936744082913036";"917 802 200";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
13815;"Palacio de Cibeles";"";"";"Sede de la Alcaldía de Madrid  CentroCentro   Galería de Cristal  Mirador Madrid  Cafetería Colección Cibeles (planta 2)  Restaurante Palacio de Cibeles (planta 6)  Tienda-Librería (planta 2) (cerrada provisionalmente)";"Metro: Banco de España (línea 2)  Bus: 1 , 2 , 5 , 9 , 10 , 15 , 20 , 27 , 34 , 45 , 51 , 52 , 53 , 74 , 146 , 150  Renfe: Recoletos";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=535e5a0f8161c010VgnVCM1000000b205a0aRCRD";"CIBELES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
