






PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
5349304;"Museo Nacional Centro de Arte Reina Sofía (MNCARS)";"Edificio Sabatini:  calle Santa Isabel 52.   Edificio Nouvel  (ampliación): ronda de Atocha, esquina a plaza del Emperador Carlos V.   Espacios en el parque del Retiro:  Palacio de Velázquez y Palacio de Cristal.";"De lunes a sábado de 10 a 21 horas y domingos de 10 a 19 horas.  Martes cerrado (incluso festivos).  Cerrado 1 y 6 enero, 1 y 15 de mayo, 9 de noviembre, 24, 25 y 31 de diciembre.";"";"Metro: Atocha (línea 1).  Bus:  6, 10, 14, 19, 26, 27, 32, 34, 36, 37, 41, 45, 59, 85, 86, 102, 119, C1, C2, E1.  Cercanías Renfe: Atocha (líneas C1, C2, C3, C4, C5, C7, C8, C10).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69d8275bad5a1210VgnVCM2000000c205a0aRCRD";"SANTA ISABEL";"CALLE";"V";"52";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"441112";"4473334";"40.40854131574014";"-3.6940316511856017";"917 741 000                                                                                         
";"";"";"/contenido/entidadesYorganismos/Museos"; 
2099;"Museo Nacional Thyssen-Bornemisza";"El Palacio donde se ubica la colección fue el antiguo palacio del duque de Villahermosa. Edificación neoclásica. Posteriormente se adapta como entidad bancaria perdiento sus espacios interiores. Más tarde, pasó a formar parte de los edificios del Museo del Prado. Desde principios de los 90 alberga la Colección Thyssen. El museo ofrece un recorrido por la historia de la pintura europea desde sus inicios en el siglo  XIII , hasta finales del siglo  XX.";"Colecciones permanentes:   lunes de 12 a 16 horas (acceso gratuito gracias al patrocinio de MasterCard). Martes a domingos de 10 a 19 horas.    Exposiciones temporales : consultar horario específico en Museo.  Último acceso 1 hora antes del cierre. El desalojo de todas las salas tendrá lugar 5 minutos antes del cierre.   Avisos y aperturas extraordinarias:  los días 1 de enero, 1 de mayo y 25 de diciembre el Museo permanecerá cerrado. El 24 y el 31 de diciembre el horario de apertura del Museo será de 10 a 15 horas.";"Accesible a personas con discapacidad (física y sensorial)   Folleto y señalización en braille para invidentes  Librería  Tienda  Cafetería  Restaurante  Guardarropa  Servicio de venta anticipada en las taquillas  Servicio de Audio Guía";"Metro: Banco de España (línea 2).  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 41, 51, 52, 53, 74, 146 y 150.  Cercanías Renfe: Recoletos.";"Arquitecto: Antonio López Aguado (1805 - 1806)  Adecuación: Rafael Moneo (1989 - 1992)  Ampliación: BOPBAA (1999 - 2004)";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b8079262ef5d010VgnVCM1000000b205a0aRCRD";"PRADO";"PASEO";"V";"8";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"441058";"4474164";"40.41600553697803";"-3.694744831131079";"917 911 370                                                                                                                                                                                                                        
";"";"cav@museothyssen.org";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2057;"Museo Nacional de Antropología";"El Museo está instalado en el edificio de estilo clasicista construido por el Marqués de Cubas en 1875 por encargo del Doctor González Velasco, fundador de la institución.";"De martes a sábado de 9:30 a 20 horas.  Domingos y festivos: de 10 a 15 horas.  Cerrado todos los lunes del año y los días 1 y 6 de enero, 1 y 15 de mayo, 24, 25 y 31 de diciembre.";"";"Metro: Atocha (línea 1).  Bus: 10, 14, 19, 24, 26, 32, 37,54, 57, 59, 85, 86, 102, 141, C1, C2.  Cercanías Renfe: Atocha (líneas C1, C2, C3, C4, C5, C7, C8, C10).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=456079262ef5d010VgnVCM1000000b205a0aRCRD";"ALFONSO XII";"CALLE";"V";"68";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441550";"4473258";"40.407887537677716";"-3.688862923660605";"915 306 418 /915 395 995";"914 677 098";"antropologico@mecd.es";"/contenido/entidadesYorganismos/Museos"; 
2055;"Museo Nacional de Artes Decorativas";"Inaugurado en 1912, su sede es un típico palacete madrileño del último tercio del siglo XIX. El museo posee muebles, cerámicas, vidrios, joyas, tejidos, arte oriental, y hasta 30 000 objetos distintos que a lo largo de la historia han servido para embellecer las casas, palacios y los monumentos de distintas culturas.  El museo posee muestras como el Jarrón de Sevres regalo de Napoleón III, la Cocina Valenciana del siglo XVIII compuesta por más de 1500 azulejos de Manises, la Mesa de plata del siglo XVI o la colección de alfombras españolas de los siglos XV al XVII.";"Colección permanente:    Martes a sábados de 9:30 a 15 horas.  Domingo y festivos: de 10 a 15 horas.  Jueves tarde de 17 a 20 horas.   Cerrado:   todos los lunes del año, 1 y 6 de enero, 1 y 15 de mayo, 24, 25 y 31 de diciembre.";"";"Metro: Retiro (línea 2).  Bus: 1, 2, 9, 10, 14, 15, 19, 20, 27,  28, 34, 37, 45 51, 52, 74, 146, 203.  Cercanías Renfe: Recoletos (líneas C1, C2, C7, C8 Y C10).";"El Museo dispone de una rampa de acceso al edificio en la C/ Montalbán. Para su uso, es necesario avisar con antelación al personal del Museo. El acceso a las diferentes plantas, puede realizarse mediante ascensor. Debido a las dimensiones del mismo, es necesario emplear en él las sillas de ruedas que el Museo pone a su disposición, previa solicitud.";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=287079262ef5d010VgnVCM1000000b205a0aRCRD";"MONTALBAN";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441483";"4474369";"40.417891279015194";"-3.689754685481908";"915 326 499 / 915 326 845 / 910 505 755 (Reserva actividades infantiles) / 910 505 768 (Biblioteca) 910 505 763 (Atención a investigadores)";"915 232 086";"mnad@mecd.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2056;"Museo Nacional de Ciencias Naturales";"El Museo nacional de Ciencias Naturales (MNCN-CSIC) se fundó en 1771, lo que lo convierte en uno de los museos de historia natural más antiguos del mundo. Con exposiciones permanentes como Biodiversidad, Minerales, Fósiles y Evolución Humana o Fauna del Parque Nacional de la Sierra de Guadarrama, entre otras, este museo pretende acercar las ciencias naturales al público.  Ubicado en el antiguo Palacio de la Industria y de las Artes del Paseo de la Castellana de Madrid. Es un centro de investigación del Consejo Superior de Investigaciones Científicas (CSIC), que custodia colecciones científicas de incalculable valor.";"De martes a viernes de 10 a 17 horas.  Sábados, domingos y festivos de 10 a 20 horas.  Sábados, domingos y festivos de agosto de 10 a 15 horas.       Cerrado : todos los lunes no festivos, 1 y 6 de enero, 1 de mayo y 25 de diciembre.";"Biblioteca de Zoología, Entomología, Econología, Evolución, Geología y Paleontología, Archivo, publicaciones, consulta y asesoramiento científico y técnico, exposiciones permanentes y temporales, actividades culturales, talleres, cursos, sala de proyecciones, librería especializada.";"Metro: Gregorio Marañón (líneas 7, 10)  Bus: 7, 12, 14, 27, 40, 45, 147, 150";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8edbef4d7f71c010VgnVCM1000000b205a0aRCRD";"JOSE GUTIERREZ ABASCAL";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28006";"EL VISO";"CHAMARTIN";"441463";"4476870";"40.44042007613476";"-3.690220716379925";"914 111 328 (centralita)";"915 645 078";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2076;"Museo Naval";"Temática: historia de la navegación española";"De martes a domingo de 10 a 19 horas  Cerrado los lunes y los festivos 1 y 6 de enero y 24, 25 y 31 de diciembre  Agosto, martes a domingo de 10 a 15 horas";"";"Metro: Banco de España (línea 2)  Bus: 10, 14, 27, 34, 37, 45";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a30cef4d7f71c010VgnVCM1000000b205a0aRCRD";"PRADO";"PASEO";"V";"5";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441337";"4474537";"40.41751289873052";"-3.692768317427539";"915 238 516 (martes y viernes de 9 a 14 horas) ";"913 795 056";"ohculturanaval@fn.mde.es";"/contenido/entidadesYorganismos/Museos"; 
2085;"Museo Postal y Telegráfico";"Recorrido temático y cronológico por la evolución de los medios de comunicación y colecciones filatélicas de gran valor histórico, temáticas y por países.";"Museo: de lunes a viernes de 9 a 14 y de 16 a 18 horas  Biblioteca: de lunes a viernes de 9 a 14";"";"Bus: 161";"Visitas guiadas:  previa petición de hora, para grupos. Desde la web o por teléfono.  Mediante la proyección de videos y a través de la visita, se puede conocer la historia del correo y del telégrafo desde los orígenes hasta las nuevas tecnologías.  Aparcamiento propio";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c82cef4d7f71c010VgnVCM1000000b205a0aRCRD";"TAPIA DE CASARIEGO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28023";"VALDEMARIN";"MONCLOA-ARAVACA";"434912";"4480162";"40.467706026917405";"-3.7690721403206724";"917 401 440 (Museo) / 917 400 664 (Biblioteca)";"";"museopostaltelegrafico@correos.com";"/contenido/entidadesYorganismos/Museos"; 
4997114;"Museo Sorolla";"";"De martes a sábado: de 9:30 a 20 horas   Domingos: de 10 a 15 horas  Cerrado: todos los lunes del año, 1 de enero, 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre y dos festivos locales.";"";"Metro: Rubén Darío (línea 5), Gregorio Marañón (líneas 7, 10)  Bus: 5, 7, 14, 16, 27, 40, 45, 61, 147 y 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6dd05e93aad9c110VgnVCM1000000b205a0aRCRD";"GENERAL MARTINEZ CAMPOS";"PASEO";"V";"37";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441281";"4476335";"40.43557863874977";"-3.6923288211390055";"913 101 584";"";"museo.sorolla@mecd.es";"/contenido/entidadesYorganismos/Museos"; 
2077;"Museo Taurino de la Plaza de las Ventas";"Su existencia data del día de San Isidro de 1951, creado por la extinta Diputación Provincial de Madrid. Sirve como testimonio de los momentos estelares del arte y la historia del toreo.  La entrada se encuentra situada junto al patio de caballos de la Plaza de Toros Monumental de Las Ventas.";"Todos los días del año incluidos sábados, domingos y festivos de 10 a 18 horas, ininterrumpidamente, salvo los días de Festejo y en Feria de San Isidro y Otoño de 10 a 16 horas, ininterrumpidamente.";"";"Metro: Ventas (líneas 2, 5).  Bus: 12, 21, 38, 53, 74, 106, 110, 146, 210.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=958cef4d7f71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"237";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"443775";"4475871";"40.43157110306013";"-3.662872780933851";"912 761 287                 
";"";"museotaurinolasventas@madrid.org";"/contenido/entidadesYorganismos/Museos"; 
2101;"Museo Tiflológico";"Edificio con una superficie de 1.500  m2  dividido en tres zonas con maquetas de monumentos nacionales e internacionales realizadas por invidentes e instrumentos utilizados por los invidentes desde hace 200 años. Es un espacio concebido para que sus visitantes puedan ver y tocar las piezas expuestas.";"Martes a viernes de 10 a 14 horas y de 17 a 20 horas.  Sábados de 10 a 14 horas.  Lunes, domingos y festivos cerrado.  Cerrado 31 de Marzo de 2018 y 14 a 31 Agosto.";"";"Metro: Estrecho (línea 1)  Bus: 3, 42, 64, 66, 124, 127";"Las visitas de grupos se realizan previa reserva, de 8 a 14 horas y de 17 a 20 horas, en el teléfono de información: 915 894 219  También se puede realizar visita colectiva guiada en inglés, previa reserva.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=baacef4d7f71c010VgnVCM1000000b205a0aRCRD";"LA CORUÑA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"440740";"4478725";"40.45519790204094";"-3.7001960485997545";"915 894 219";"";"museo@once.es";"/contenido/entidadesYorganismos/Museos"; 
2068;"Museo de Aeronáutica y Astronáutica";"Emplazado en Cuatro Vientos desde 1966, tiene como objetivo narrar la historia y el desarrollo científico - técnico de la Aeronáutica y Astronáutica españolas. Ocupa una superficie de 66.938 metros cuadrados, repartidos en una zona de exposición exterior y siete hangares que albergan más de 140 aeronaves, así como uniformes, condecoraciones, motores, maquetas y otros fondos relacionados con la aviación.";"De martes a domingo de 10 a 14 horas (hora tope de entrada 13:30 horas)  Cerrado los días 1 y 6 de enero, Jueves y Viernes Santos, 12 de octubre, 10 de diciembre (Patrona de Aviación), 24, 25 y 31 de diciembre.";"Aparcamiento: gratuito, de 10 a 14 horas  Cafetería: de 10 a 13:30 horas  Punto de venta: de 10 a 13:30 horas   Visitas guiadas para grupos:  de martes a domingo de 10 a 14 horas, previa petición de autorización por carta o correo electrónico (museodelaire@ea.mde.es). Se recomienda anticipar las peticiones por teléfono de lunes a viernes. Grupo mínimo de 10 personas   Obtención de fotografías y/o filmaciones:     Tratándose de fotografías o filmaciones para uso particular no es necesario pedir ningún tipo de autorización.   Es necesaria la solicitud de permiso previo mediante correo a museodelaire@ea.mde.es, si el objetivo es la difusión por medios de comunicación. El permiso se ajustará a lo dispuesto en la Instrucción 65/2004, de 31 de marzo, del Secretario de Estado de Defensa.     Para más información teléfono 915 091 690";"";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=90aaef4d7f71c010VgnVCM1000000b205a0aRCRD";"A-5";"AUTOVIA";"T";"10.700";"";"";"";"Km. 10,5";"MADRID";"MADRID";"28024";"CUATRO VIENTOS";"LATINA";"432348";"4469705";"40.3733013700739";"-3.798200034372686";"915 091 690 (centralita)";"917 106 847";"museodelaire@ea.mde.es ";"/contenido/entidadesYorganismos/Museos"; 
2091;"Museo de América";"";"Horario:    De martes a sábado, de 9:30 a 15 horas.  Jueves, apertura continuada de 9:30 a 19 horas.  Domingos y festivos de 10 a 15 horas.    Cerrado:  todos los lunes del año, días 1 y 6 de enero, 1 y 15 de mayo, 24, 25 y 31 de diciembre.";"";"Metro: Moncloa (líneas 3, 6), Islas Filipinas (línea 7).  Autobús: 1, 2, 16, 44, 46, 61, 82, 113, 132, 133 y Circular.   Aparcamiento gratuito durante los fines de semana y festivos.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c929ef4d7f71c010VgnVCM1000000b205a0aRCRD";"REYES CATOLICOS";"AVENIDA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438777";"4476615";"40.43792950973577";"-3.72186494128936";"915 439 437 / 915 492 641";"915 446 742";"museo.america@mecd.es";"/contenido/entidadesYorganismos/Museos"; 
83922;"Museo de Arte Contemporáneo de Madrid";"";"De martes a sábado:  mañanas de 10 a 14 horas  tardes de 17:30 a 21 horas     Domingos y festivos  de 10:30 a 14 horas    Horario de Verano del 15 de junio al 15 de septiembre.    De martes a sábado:  mañanas de 10 a 13:30  horas  tardes de 17:30 a 20:00 horas    Domingos y festivos de 10:30 a 13:30 horas     Cerrado   Todos los lunes, 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.  Las salas se desalojan 15 minutos antes del cierre.";"";"Metro:  Ventura Rodríguez, Plaza de España, San Bernardo, Noviciado.   Bus:  1, 2, 21, 44, 74, 133, C, M2   Parking:   Plaza de España";"&bull;  El edificio está casi enteramente adaptado para facilitar la accesibilidad de los visitantes.   &bull;  Dispone de ascensores y aseos adaptados.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84a55c2cdc41c010VgnVCM2000000c205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28015";"CENTRO";"CENTRO";"439723";"4475437";"40.42737760210632";"-3.7106116887809817";"915 885 928  /  915 885 861";"";"mmacmdifusion@madrid.es";"/contenido/entidadesYorganismos/Museos"; 
2069;"Museo de Artes y Tradiciones Populares. Centro Cultural La Corrala";"El Museo se forma tras la donación de la colección de Guadalupe González Hontoria a la Universidad Autónoma de Madrid. Las piezas comprenden:   El ciclo vital humano y religiosidad popular  El ciclo festivo anual, instrumentos musicales, bailes y juegos de adultos  Tareas domésticas  Agricultura, ganadería, caza y pesca  Los oficios artesanales y transporte rural.";"Permanece abierto al público de lunes a viernes con horario de 10 a 20 horas. Sábados de 10 a 14 horas.  Cerrado domingos, festivos y mes de agosto";"Visitas guiadas previa cita en el teléfono del Museo o en  visitas.atp@uam.es";"Metro: La Latina (línea 5)  Bus: 41, 60, 148 y Circular  Renfe: Embajadores /Atocha";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c39ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CARLOS ARNICHES";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"EMBAJADORES";"CENTRO";"440008";"4473582";"40.40882397197274";"-3.708330456274069";"914 976 500";"914 976 510";"museoatp@uam.es";"/contenido/entidadesYorganismos/Museos"; 
2092;"Museo de Astronomía y Geodesia";"El museo de Astronomía y Geodesia de la Universidad Complutense agrupa una importante colección de instrumentos de Astronomía, Geodesia y Topografía de los siglos XIX y XX.";"Visita con cita previa";"";"Bus: 82, 132 , F, G, U.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee49ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CIENCIAS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438419";"4477894";"40.44942472705852";"-3.7262214898219117";"913 944 615";"";"astronomia_geodesia@mat.ucm.es";"/contenido/entidadesYorganismos/Museos"; 
5727435;"Museo de Bomberos";"";"Abierto todos los días de 09'30 a 14 horas, excepto 25 de diciembre, 1 enero,  6 de enero y 1 de mayo.   Visitas Guiadas   Se pueden concertar en el teléfono: 914 786 572 (Museo)  Más información: 915 889 907 - 915 888 240";"Exposición fotográfica  Un recorrido por toda su historia: grandes incendios, construcción de los primeros parques, bomberos fallecidos en acto de servicio...   Vehículos  Una amplia gama de los vehículos utilizados en los últimos 400 años: Las primeras bombas brazales, clásicos de los años veinte y vehículos adaptados de la II Guerra Mundial.   Herramientas y equipos  Diferentes escalas de gancho, extintores primitivos o las primeras lonas de salvamento nos dan una idea de cómo han trabajado los bomberos en los últimos siglos así como herramientas de distintas épocas que nos muestran el avance tecnológico en la lucha contra el fuego y salvamento.   Cascos  Amplia exposición en la que se muestra la evolución de los cascos en Madrid. Además se expone una colección internacional en la que se aprecia, en su diseño, la mezcla de protección, materiales y comodidad en los diferentes países del mundo.   Uniformes  De época, trajes de gala, así como varios modelos que fueron utilizados en sucesos destacados de la historia de Madrid. Completan esta colección varios trajes de aproximación al fuego y protección química especial entre otros.   Comunicaciones  Antiguamente los bomberos se comunicaban mediante toques de corneta. Esta exposición muestra las partituras con sus particulares comandas. Además, la exposición incluye la evolución de los equipos de comunicaciones.   Sanitario  Una cámara de recuperación respiratoria para los bomberos intoxicados por el humo en los fuegos es uno de los mayores atractivos de este área.";"Metro : L1- Buenos Aires  Bus : 141 y 143";"Abierto al público en 1982, reúne todos los instrumentos usados por los bomberos durante más de cuatro siglos.      Acceso para minusválidos        Entrada gratuita      Apropiado para niños                Visita para grupos con cita previa";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9f0966a8bba49210VgnVCM2000000c205a0aRCRD";"BOADA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"444504";"4471753";"40.39453171263195";"-3.6539313207612207";"91 478 65 72 (Museo),                                                                                                                                           
                                                                                                                                               
";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/Museos"; 
2090;"Museo de Calcografía Nacional";"Reúne un extraordinario conjunto de planchas grabadas por los más significados artistas españoles, hasta conformar una de las mayores y mejores colecciones de matrices calcográficas del mundo. Su principal tesoro son las planchas de cobre grabadas al aguafuerte por Francisco de Goya, obras cumbres de la historia universal del grabado.";"Abierto con el mismo horario que la exposición temporal. En ausencia de exposiciones temporales, consultar en la taquilla del museo, telefónicamente o en la web.";"Sala de exposiciones temporales, Gabinete de Francisco de Goya y biblioteca de referencia.";"Metro: Sol (líneas 1, 2, 3), Sevilla (línea 2)  Bus: 3, 5, 9, 15, 20, 46, 51, 52, 53, 150, M1, M2  Cercanías: Sol";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7169ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28014";"SOL";"CENTRO";"440667";"4474557";"40.41764548040709";"-3.700667044636178";"915 240 864";"915 240 977";"calcografianacional.archivo@rabasf.org";"/contenido/entidadesYorganismos/Museos"; 
2084;"Museo de Cera";"";"De lunes a viernes de 10 a 14:30 y de 16:30 a 20:30 horas.  Sábados, domingos y festivos de 10 a 20:30 horas.  Las taquillas cierran media hora antes.    Horario especial festivos navidad y año nuevo:    24 Y 31 de Diciembre: 10 a 18:30 horas  25 de Diciembre y 1 de Enero: 16:30 a 20:30 horas   Los días 23,26,27,28,29 y 30 de diciembre, 2,3,y 4 de Diciembre. Con actores de animación interactuando con los visitantes.";"El museo es accesible a excepción de la 'galería del crimen' (10% de la superficie total), ya que se accede por escaleras.";"Metro: Colón (línea 4)  Bus: 5, 14, 21, 27, 45, 53, 15  Renfe: Recoletos";"Se pueden realizar cuantas fotografías se deseen en el interior.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9689ef4d7f71c010VgnVCM1000000b205a0aRCRD";"RECOLETOS";"PASEO";"V";"41";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"441347";"4475094";"40.424403779665376";"-3.6914362030084815";"913 199 330";"";"info@museoceramadrid.com";"/contenido/entidadesYorganismos/Museos"; 
2071;"Museo de Escultura al Aire Libre de la Castellana";"El Museo de Escultura al Aire Libre de La Castellana, está situado bajo el paso elevado que une las calles de Juan Bravo y Eduardo Dato, contiene una excelente colección de escultura abstracta española.";"Entrada libre. Espacio urbano abierto  Abierto 24 horas al día los 365 días del año.";"";"Transporte público más próximo   Metro: Rubén Darío (línea 5)  Bus: 5, 14, 27, 45, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eca9ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"40";"";"";"";"";"MADRID";"MADRID";"28046";"CASTELLANA";"SALAMANCA";"441678";"4476070";"40.433219398671156";"-3.6876122680805956";"";"";"mmacmdifusion@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2054;"Museo de Historia de Madrid";"Creado como Museo Municipal en 1929 y rebautizado como Museo de Historia de Madrid en 2007, tras una profunda remodelación, el año 2014 reabre sus puertas con un montaje moderno y una puesta al día de sus colecciones.";"De martes a domingos de 10 a 20 horas.     Cerrado    Todos los lunes y los días 1 y 6 de enero, 1 de mayo,  24, 25 y 31 de diciembre.    El desalojo de las salas se hará diez minutos antes del cierre.";"Biblioteca de investigación  Servicio de documentación  Guardarropa  Zona wifi";"Metro:  Tribunal, Bilbao y Alonso Martínez.  Bus:  3, 21, 37, 40, 147 y 149.  Aparcamiento público:  Barceló.";"Accesibilidad física:    Rampa de acceso a la entrada.  Ascensores.  Aseos adaptados.  Silla de ruedas.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD";"FUENCARRAL";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440550";"4475251";"40.42577054821346";"-3.700845660719608";"917 011 863";"";"smuseosm@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4545827;"Museo de Historia de la Comunidad Judía de Madrid";"";"Visitas guiadas     De lunes a jueves de 16 a 19 horas.  Viernes, sábados y domingos y festivos religiosos cerrado.  Para realizar las  visitas tienen que solicitarlas previamente en el correo electrónico  visitas@cjmadrid.org , aportando nombre, apellidos y Documento Nacional de Identidad.";"";"Metro: Iglesia (línea 1)  Bus: 5, 12, 16, 37, 61, 149";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f2a4a659ee71110VgnVCM1000000b205a0aRCRD";"BALMES";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28010";"TRAFALGAR";"CHAMBERI";"440738";"4476521";"40.43534317115623";"-3.700013620203689";"915 913 131 ";"";"visitas@cjmadrid.org";"/contenido/entidadesYorganismos/Museos"; 
2095;"Museo de Mineralogía";"Presenta colecciones de minerales clasificados por su composición química, y vitrinas murales con ejemplares de exhibición procedentes de todo el mundo.";"Martes, miércoles y jueves, de 12:30 a 14:30 horas.  Visitas guiadas o a otras horas, concertando previamente en el teléfono 913 974 132.";"";"Renfe: Cantoblanco Universidad";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=255aef4d7f71c010VgnVCM1000000b205a0aRCRD";"COLMENAR VIEJO";"CARRETERA";"KM.";"19000";"";"";"";"Facultad de Ciencias (Departamento de Química Agrícola, Geología y Geoquímica: Módulo C-VI, planta 4).";"MADRID";"MADRID";"28049";"EL GOLOSO";"FUENCARRAL-EL PARDO";"0";"0";"";"";"914 974 132";"";"";"/contenido/entidadesYorganismos/Museos"; 
